rating_id,media_sha256,clip_path,prompt_id,set_bucket,analysis_role,rating_source,label_a,label_binary,demucs_score,panns_score,existing_score_source,needs_detector_fill,split,split_component
aprime_0533_6cf36fd372e7,90ef53a2d9bcc200fc85922d6cc48473e18be235e06e6ad3c1413f2649789ae1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0533_6cf36fd372e7.flac,held_out_0045,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.08355,0.43404,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,ea88679631b4adeb
aprime_0534_77fb5f4d206c,0d688cc6156526a8e47fd846efb2652941ee2cf2191395561448d641d1710d40,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0534_77fb5f4d206c.wav,dev_0011,agreement_spotcheck_30,primary,pi:Richard,yes,1,0.4811186194419861,0.14296306669712067,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W1.jsonl,0,train,b8e58d4c17344e85
aprime_0535_58533f52c8d7,bb513016166986e98d08d7cc2c8d9d75f30ae69540c700ede656796e019f7d74,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0535_58533f52c8d7.wav,dev_0000,detector_disagreement_112,primary,pi:Richard,yes,1,0.15600508451461792,0.16580301523208618,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W6.jsonl,0,heldout,6c444a810095ef19
aprime_0536_462c769c19f0,c13d965306ba1ab69c96580919728fe07e8d4174f2a73a468fa0837c69119269,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0536_462c769c19f0.flac,held_out_0253,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.05485,0.33768,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,bbc042c5cc23fed6
aprime_0537_8d523df950a0,7e4efa06536d3f7a5aa2ea471fafdf7de4109a8511f8f1d9fe4a5abb4293c568,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0537_8d523df950a0.flac,held_out_0134,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.01663,0.07919,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,1fc5495d0bdea40c
aprime_0538_8bc15fc6a73b,f4e6d049711989e8279bc7f7a560b9dab5578d0b2ad14d4de7018f82b86f3fa0,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0538_8bc15fc6a73b.wav,dev_0163,agreement_spotcheck_30,primary,pi:Richard,yes,1,0.18081960082054138,0.4706341326236725,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W6.jsonl,0,train,1263a61602bb72bd
aprime_0539_e69e017f0725,99f508b93874df8d5b880268d962c43febcc5df277abb9c2dadd1618f38931fa,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0539_e69e017f0725.flac,held_out_0240,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.02227,0.44621,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,43318f34fb2eb733
aprime_0540_398050263d51,2b78e584f1b8e64222ac487795789064d9832320549d4e3dd5f405d44ee1e9a5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0540_398050263d51.flac,held_out_0108,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,no,0,,,exit1_frozen_backend_fill,1,heldout,96aefd9a507afd2b
aprime_0541_5e6d1f896776,d6ccc297090e7a1df22255ef1487fe14bc1d6f1de522683eaf7887dd7aabe60c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0541_5e6d1f896776.flac,held_out_0008,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.1337,0.34277,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,e0a8dd6bf4c0de5a
aprime_0542_5c9105e2a1dd,83b2f123f571dff23fed47ee984547d696a9e3be507522a7ffebd3ff09522170,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0542_5c9105e2a1dd.flac,held_out_0014,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,train,e7a7c955f018c53a
aprime_0543_2ae90472a6ad,b6d8ee6f4a6cd8ead6fe81f18f99322ec05b78fd477a90ae92aab177c9208422,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0543_2ae90472a6ad.flac,held_out_0254,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.05535,0.133,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,86bfaea494df0c64
aprime_0544_4e8d37fb6ec9,751639125579439a28cc8464c74e2700d474b0423686cd46370a02bb6c32e865,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0544_4e8d37fb6ec9.flac,genreinstr_hiphop,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.07081,0.15853,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,30edf77271d8e535
aprime_0545_839160d11e13,ebedcd7886c1c483cb225457df4b592c30f7bf0926978b3a4d0267cf59f4a8b9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0545_839160d11e13.flac,held_out_0253,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,no,0,,,exit1_frozen_backend_fill,1,train,bbc042c5cc23fed6
aprime_0546_f1a84aabfaa9,326066cc0d78ef2d3db5e90cc89e13961a29fe2138457922c37db11daadb32df,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0546_f1a84aabfaa9.flac,held_out_0015,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.06081,0.07093,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,31072059e956f007
aprime_0547_10a6100701b9,fabaa16c3e23e0b1d135ae8cda3a560447cecfedf9bbb584ae6a1a7437fdd77b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0547_10a6100701b9.flac,held_out_0199,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.03014,0.20582,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,8cd50324c1fe2dcb
aprime_0548_94fe5343553d,5c53f6fb8871cbc1aa919fff8e6aa2c49bc932ccdf98119a28a69d02eedb46cb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0548_94fe5343553d.wav,held_out_0113,detector_disagreement_112,primary,pi:Richard,yes,1,0.18648862838745117,0.03769778460264206,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W6.jsonl,0,heldout,eff67149a0409b5b
aprime_0549_e0f9eef04668,ac6af09d51fecc5f97e2cdb2c93007ddc6e20f575a01dae5d92cc01779ded2f5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0549_e0f9eef04668.flac,held_out_0021,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.08169,0.55835,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,f140541d4d2fd320
aprime_0550_e9bafa3bdcc3,2905fdcc6cbb2f83fa1a67ffbd97f769c84e6aca035826b0e920cf09d5e0e931,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0550_e9bafa3bdcc3.flac,held_out_0041,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.01114,0.1517,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,df609b23db35f09b
aprime_0551_d444726afcc5,144a764c31217dcbfe23fd8320891be63cb2c0dab010a56c9b14c87160900cbf,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0551_d444726afcc5.flac,held_out_0212,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,heldout,b599533ee3bd3cee
aprime_0552_bcf31e098af0,320db01acba84a530b9f7c366b7a5ac3b5c3f21104f30eb86ffd1ec326351758,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0552_bcf31e098af0.wav,held_out_0113,detector_disagreement_112,primary,pi:Richard,yes,1,0.16619323194026947,0.1056046262383461,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W3.jsonl,0,heldout,eff67149a0409b5b
aprime_0553_6f95d0cc2af7,e516176af28e373cd82e8b5cf4fa42ac7e059c4154d1e90ce615e285a424a713,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0553_6f95d0cc2af7.flac,held_out_0024,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,heldout,5314256b44bb9c57
aprime_0554_81051b6a059d,1b56e8bdd1b99c9b1ebb56aa49a643af5e5213bde54417b1815c782ee677ba6e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0554_81051b6a059d.flac,held_out_0254,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.06814,0.47869,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,86bfaea494df0c64
aprime_0555_75ca83180496,b16e4ba16c2f0f0fafb978a9984e9dfbbf33d6e204e97af939164c71c2265c10,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0555_75ca83180496.flac,held_out_0024,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.05378,0.30216,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,5314256b44bb9c57
aprime_0556_06e13ef0216d,7368941cc2d0f2178e1356d0f62e0cfbfc9a752305cac6c528af613eaa7d60af,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0556_06e13ef0216d.flac,held_out_0251,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.13898,0.13613,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,cff38af3ef5ab9ec
aprime_0557_4917ed5ea1b2,19a48c8bf8da15bfe745ed244cab18f4bf5c3188d9a1589307dd8a13066a0e83,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0557_4917ed5ea1b2.wav,dev_0127,detector_disagreement_112,primary,pi:Richard,yes,1,0.1691451370716095,0.08953806757926941,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W2.jsonl,0,heldout,9a6f594d79e02e4f
aprime_0558_7c9c63fc2a1e,912110088d85bfa7a2044b2b56be944d5ba9c571dcf78c831ca5a64eb70bed53,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0558_7c9c63fc2a1e.flac,held_out_0068,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,train,4394438baacb77b4
aprime_0559_179d60786ac8,ab55b34638125107b8d655b950b27588f87e7b7553f22e4591d008d527a8c8ac,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0559_179d60786ac8.flac,held_out_0119,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.16801,0.25218,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,5c86c2c4f5cf9cb7
aprime_0560_b05493151a2a,b7a21651d1c559b99974eaeefc3b07158c6a4163836eaf8f1e6d938c90dd002f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0560_b05493151a2a.wav,dev_0023,agreement_spotcheck_30,primary,pi:Richard,yes,1,0.27328380942344666,0.09564078599214554,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W1.jsonl,0,heldout,13761f0baa1c5779
aprime_0561_1bd235f94af7,3717b6b24f7316f920f9756da7eaa33e88864f8d00b4c76efa76d3dde9d48e67,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0561_1bd235f94af7.flac,held_out_0017,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.00749,0.25653,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,0e1165ac058f944b
aprime_0562_f596044e9bec,447968bcc17a4b32332a7b8ea21d63b4f8e62373857799b045d663b247f2ccfd,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0562_f596044e9bec.flac,held_out_0240,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.01184,0.62969,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,43318f34fb2eb733
aprime_0563_a1a3881e8c56,6a560012760b4b935d7fb0aefe3c1ceaeda301d8d8399de1c3725e31f5827b69,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0563_a1a3881e8c56.flac,held_out_0047,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,heldout,eb72313c98aa25cd
aprime_0564_41ea0a00617f,b9b43c5670d0229107a3fb9c5cc9754fc539062a9672e9b036e76bed3f53e1c5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0564_41ea0a00617f.wav,dev_0102,agreement_spotcheck_30,primary,pi:Richard,yes,1,0.1938532292842865,0.4578882157802582,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W4.jsonl,0,train,6d72ce143fd0eb77
aprime_0565_2343e3e0548e,3e3a062c1391dec9c1921383706a134d55fae44d1e13f92fafefc3d07b8cea68,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0565_2343e3e0548e.flac,held_out_0108,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.09356,0.3998,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,96aefd9a507afd2b
aprime_0566_1e2277c399d0,3d767d94da461b0d0634b72076cad48812ea52381071c9cdb13e0ff484f64878,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0566_1e2277c399d0.flac,held_out_0212,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,heldout,b599533ee3bd3cee
aprime_0567_07c3ec3b4c72,8cb6407587e1056c5691210eb5f8d3a2d70359807a191041f1d33464bf833a23,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0567_07c3ec3b4c72.flac,held_out_0024,rare_basin_48,primary,pi:Richard,yes,1,0.06693972647190094,0.12351236492395401,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W4.jsonl,0,heldout,5314256b44bb9c57
aprime_0568_e10f7a4a5f36,60acb3289a79c023826c92bd2237655d12aebd7a64d1f13be24d18017b39754e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0568_e10f7a4a5f36.flac,held_out_0204,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.8337453603744507,0.041864704340696335,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W4.jsonl,0,heldout,aa9453215e8eeb07
aprime_0569_8efdd8634b8f,f99f9e5ad8e8f9b9d31ae68d55e74a5191617dfa8e54bf3bbddcdd1702871632,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0569_8efdd8634b8f.flac,held_out_0240,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.06263,0.53223,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,43318f34fb2eb733
aprime_0570_e6aa58736a3d,f1f8348fb38f1fb9203234b9a6d3f9febece49f8030057aee2a4f7f3823028bb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0570_e6aa58736a3d.wav,dev_0128,detector_disagreement_112,primary,pi:Richard,yes,1,0.14602051675319672,0.5358240008354187,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W4.jsonl,0,train,80b50e2b94b87094
aprime_0571_146ce6f6e0ee,f1e5c6ea5638b302ddbbad3752c43af58b87cfc9cce18bf6036a39b1dde44979,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0571_146ce6f6e0ee.flac,held_out_0240,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.01351,0.59429,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,43318f34fb2eb733
aprime_0572_de34dd4a9828,bd609fbb149be3a7c63651245502b761cb8c0253aba002e415614f39aba2003b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0572_de34dd4a9828.flac,held_out_0199,rare_basin_48,primary,pi:Richard,yes,1,0.024016395211219788,0.26035651564598083,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W0.jsonl,0,heldout,8cd50324c1fe2dcb
aprime_0573_f300ee3d1639,bcc6cb091acf057e116dc156fd0dbaa252186db0fdd667ac240ee9780209e087,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0573_f300ee3d1639.flac,held_out_0134,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.07361,0.42709,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,1fc5495d0bdea40c
