task_id,prompt_id,candidate_index,requested_vocal,prompt_split,evpd_cache_index,sigma,demucs_score,panns_score,candidate_present,target_status
held_out_0125__cand05,held_out_0125,5,1,test,3053,0.8,0.38983404636383057,0.6230332851409912,1,PENDING_PROMOTED_INSTRUMENT
held_out_0125__cand06,held_out_0125,6,1,test,3054,0.8,0.5991573929786682,0.34415656328201294,1,PENDING_PROMOTED_INSTRUMENT
held_out_0125__cand07,held_out_0125,7,1,test,3055,0.8,0.4070514738559723,0.16541483998298645,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand00,held_out_0126,0,1,test,3056,0.8,0.4847172498703003,0.20573359727859497,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand01,held_out_0126,1,1,test,3057,0.8,0.34492430090904236,0.11048567295074463,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand02,held_out_0126,2,1,test,3058,0.8,0.43001219630241394,0.038850169628858566,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand03,held_out_0126,3,1,test,3059,0.8,0.2962050139904022,0.12007804214954376,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand04,held_out_0126,4,1,test,3060,0.8,0.47068309783935547,0.05251527577638626,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand05,held_out_0126,5,1,test,3061,0.8,0.4713347852230072,0.05884973704814911,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand06,held_out_0126,6,1,test,3062,0.8,0.23994004726409912,0.03662354126572609,1,PENDING_PROMOTED_INSTRUMENT
held_out_0126__cand07,held_out_0126,7,1,test,3063,0.8,0.47545817494392395,0.5450623035430908,1,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand00,held_out_0127,0,0,test,3064,0.8,3.374295829416951e-06,0.019551753997802734,0,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand01,held_out_0127,1,0,test,3065,0.8,1.1048596206819639e-06,0.016410119831562042,0,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand02,held_out_0127,2,0,test,3066,0.8,9.377828860124282e-07,0.012905060313642025,0,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand03,held_out_0127,3,0,test,3067,0.8,1.3840382280250196e-06,0.016986535862088203,0,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand04,held_out_0127,4,0,test,3068,0.8,1.5168785694186226e-06,0.013623186387121677,0,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand05,held_out_0127,5,0,test,3069,0.8,1.963190698006656e-06,0.013262911699712276,0,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand06,held_out_0127,6,0,test,3070,0.8,0.009572507813572884,0.02185191586613655,0,PENDING_PROMOTED_INSTRUMENT
held_out_0127__cand07,held_out_0127,7,0,test,3071,0.8,2.269797732878942e-06,0.012028282508254051,0,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand00,held_out_0128,0,1,test,3072,0.8,0.6040594577789307,0.2125123292207718,1,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand01,held_out_0128,1,1,test,3073,0.8,0.5837023854255676,0.29341399669647217,1,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand02,held_out_0128,2,1,test,3074,0.8,0.5174914002418518,0.14072446525096893,1,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand03,held_out_0128,3,1,test,3075,0.8,0.16630594432353973,0.21866333484649658,1,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand04,held_out_0128,4,1,test,3076,0.8,0.23003502190113068,0.18931573629379272,1,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand05,held_out_0128,5,1,test,3077,0.8,0.34790676832199097,0.5450693964958191,1,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand06,held_out_0128,6,1,test,3078,0.8,0.24209994077682495,0.16765153408050537,1,PENDING_PROMOTED_INSTRUMENT
held_out_0128__cand07,held_out_0128,7,1,test,3079,0.8,0.5515771508216858,0.15375448763370514,1,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand00,held_out_0129,0,0,test,3080,0.8,1.251342268915323e-06,0.0203541312366724,0,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand01,held_out_0129,1,0,test,3081,0.8,1.2042193020533887e-06,0.012943132780492306,0,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand02,held_out_0129,2,0,test,3082,0.8,3.109375256826752e-06,0.01616496406495571,0,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand03,held_out_0129,3,0,test,3083,0.8,0.015749763697385788,0.026212641969323158,0,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand04,held_out_0129,4,0,test,3084,0.8,8.974156457952631e-07,0.044129423797130585,0,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand05,held_out_0129,5,0,test,3085,0.8,7.672308129258454e-06,0.018449926748871803,0,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand06,held_out_0129,6,0,test,3086,0.8,1.469063477088639e-06,0.020957566797733307,0,PENDING_PROMOTED_INSTRUMENT
held_out_0129__cand07,held_out_0129,7,0,test,3087,0.8,2.4447913347103167e-06,0.01841200329363346,0,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand00,held_out_0130,0,0,test,3088,0.8,0.0013516019098460674,0.01925048790872097,0,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand01,held_out_0130,1,0,test,3089,0.8,0.758013904094696,0.19094163179397583,1,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand02,held_out_0130,2,0,test,3090,0.8,0.010383965447545052,0.039516277611255646,0,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand03,held_out_0130,3,0,test,3091,0.8,2.762676558631938e-06,0.02466442994773388,0,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand04,held_out_0130,4,0,test,3092,0.8,4.4207958126207814e-05,0.016752099618315697,0,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand05,held_out_0130,5,0,test,3093,0.8,3.6281871871324256e-05,0.016325877979397774,0,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand06,held_out_0130,6,0,test,3094,0.8,0.07666842639446259,0.040727484971284866,1,PENDING_PROMOTED_INSTRUMENT
held_out_0130__cand07,held_out_0130,7,0,test,3095,0.8,0.08265282958745956,0.1555275171995163,1,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand00,held_out_0131,0,0,test,3096,0.8,4.647333298635203e-06,0.03814765810966492,0,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand01,held_out_0131,1,0,test,3097,0.8,1.1845989320136141e-05,0.03862462565302849,0,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand02,held_out_0131,2,0,test,3098,0.8,0.00014384050155058503,0.02034006267786026,0,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand03,held_out_0131,3,0,test,3099,0.8,1.796860260583344e-06,0.03592616692185402,0,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand04,held_out_0131,4,0,test,3100,0.8,0.003481619991362095,0.02732105925679207,0,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand05,held_out_0131,5,0,test,3101,0.8,0.007799192331731319,0.3453315794467926,0,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand06,held_out_0131,6,0,test,3102,0.8,0.014734704978764057,0.02159755676984787,0,PENDING_PROMOTED_INSTRUMENT
held_out_0131__cand07,held_out_0131,7,0,test,3103,0.8,4.769426595885307e-06,0.04470614716410637,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand00,held_out_0132,0,0,test,3104,0.8,0.026591043919324875,0.03553197532892227,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand01,held_out_0132,1,0,test,3105,0.8,2.7128346573590534e-06,0.027125312015414238,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand02,held_out_0132,2,0,test,3106,0.8,5.474565568874823e-06,0.017324423417448997,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand03,held_out_0132,3,0,test,3107,0.8,0.016725094988942146,0.01621738076210022,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand04,held_out_0132,4,0,test,3108,0.8,0.00013713655062019825,0.017671460285782814,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand05,held_out_0132,5,0,test,3109,0.8,1.9987810446764342e-06,0.02906228043138981,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand06,held_out_0132,6,0,test,3110,0.8,7.67023884691298e-05,0.026709672063589096,0,PENDING_PROMOTED_INSTRUMENT
held_out_0132__cand07,held_out_0132,7,0,test,3111,0.8,0.00018445294699631631,0.02776545286178589,0,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand00,held_out_0133,0,1,test,3112,0.8,0.754511833190918,0.146968811750412,1,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand01,held_out_0133,1,1,test,3113,0.8,0.15593115985393524,0.16956683993339539,1,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand02,held_out_0133,2,1,test,3114,0.8,0.5260190963745117,0.09230027347803116,1,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand03,held_out_0133,3,1,test,3115,0.8,0.5738758444786072,0.1769087314605713,1,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand04,held_out_0133,4,1,test,3116,0.8,0.4055593013763428,0.2627063989639282,1,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand05,held_out_0133,5,1,test,3117,0.8,0.9285686016082764,0.4000219702720642,1,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand06,held_out_0133,6,1,test,3118,0.8,0.4060033857822418,0.5018761157989502,1,PENDING_PROMOTED_INSTRUMENT
held_out_0133__cand07,held_out_0133,7,1,test,3119,0.8,0.7036411166191101,0.35247910022735596,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand00,held_out_0134,0,1,test,3120,0.8,0.13392668962478638,0.4075187146663666,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand01,held_out_0134,1,1,test,3121,0.8,0.08294858038425446,0.10851721465587616,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand02,held_out_0134,2,1,test,3122,0.8,0.06507645547389984,0.06306645274162292,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand03,held_out_0134,3,1,test,3123,0.8,0.20725111663341522,0.7556616067886353,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand04,held_out_0134,4,1,test,3124,0.8,0.22254221141338348,0.1554766744375229,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand05,held_out_0134,5,1,test,3125,0.8,0.06578775495290756,0.2782890498638153,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand06,held_out_0134,6,1,test,3126,0.8,0.12987735867500305,0.28925633430480957,1,PENDING_PROMOTED_INSTRUMENT
held_out_0134__cand07,held_out_0134,7,1,test,3127,0.8,0.4840223789215088,0.5974363088607788,1,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand00,held_out_0135,0,0,test,3128,0.8,0.03220580145716667,0.023883149027824402,0,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand01,held_out_0135,1,0,test,3129,0.8,0.1747475266456604,0.12648610770702362,1,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand02,held_out_0135,2,0,test,3130,0.8,0.08224485069513321,0.15658089518547058,1,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand03,held_out_0135,3,0,test,3131,0.8,0.0504847876727581,0.030607124790549278,0,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand04,held_out_0135,4,0,test,3132,0.8,0.0004911336000077426,0.07630790770053864,0,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand05,held_out_0135,5,0,test,3133,0.8,0.06207432970404625,0.053446441888809204,1,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand06,held_out_0135,6,0,test,3134,0.8,1.659509325691033e-05,0.034303903579711914,0,PENDING_PROMOTED_INSTRUMENT
held_out_0135__cand07,held_out_0135,7,0,test,3135,0.8,0.1647854596376419,0.030281590297818184,0,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand00,held_out_0136,0,1,test,3136,0.8,0.2259361892938614,0.45260903239250183,1,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand01,held_out_0136,1,1,test,3137,0.8,0.26996785402297974,0.6273670196533203,1,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand02,held_out_0136,2,1,test,3138,0.8,0.3296830356121063,0.2125626653432846,1,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand03,held_out_0136,3,1,test,3139,0.8,0.2441769242286682,0.11340223252773285,1,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand04,held_out_0136,4,1,test,3140,0.8,0.190958634018898,0.11847114562988281,1,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand05,held_out_0136,5,1,test,3141,0.8,0.43683433532714844,0.11295077204704285,1,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand06,held_out_0136,6,1,test,3142,0.8,0.572921872138977,0.22716690599918365,1,PENDING_PROMOTED_INSTRUMENT
held_out_0136__cand07,held_out_0136,7,1,test,3143,0.8,0.05715667083859444,0.2580394446849823,1,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand00,held_out_0137,0,0,test,3144,0.8,2.239557488792343e-06,0.01464082021266222,0,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand01,held_out_0137,1,0,test,3145,0.8,8.249850225183764e-07,0.020367629826068878,0,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand02,held_out_0137,2,0,test,3146,0.8,1.6306210000038845e-06,0.02099156752228737,0,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand03,held_out_0137,3,0,test,3147,0.8,2.7303783554089023e-06,0.02170920930802822,0,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand04,held_out_0137,4,0,test,3148,0.8,1.5951256955304416e-06,0.014382983557879925,0,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand05,held_out_0137,5,0,test,3149,0.8,1.561392673465889e-05,0.016784710809588432,0,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand06,held_out_0137,6,0,test,3150,0.8,8.928436727728695e-06,0.01434964220970869,0,PENDING_PROMOTED_INSTRUMENT
held_out_0137__cand07,held_out_0137,7,0,test,3151,0.8,2.113283881044481e-05,0.018026601523160934,0,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand00,held_out_0138,0,1,test,3152,0.8,0.39809414744377136,0.11744768917560577,1,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand01,held_out_0138,1,1,test,3153,0.8,0.8245790600776672,0.260700523853302,1,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand02,held_out_0138,2,1,test,3154,0.8,0.30046117305755615,0.12902432680130005,1,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand03,held_out_0138,3,1,test,3155,0.8,0.7499374747276306,0.2901049554347992,1,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand04,held_out_0138,4,1,test,3156,0.8,0.5832027196884155,0.19119404256343842,1,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand05,held_out_0138,5,1,test,3157,0.8,0.2356795370578766,0.5032777786254883,1,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand06,held_out_0138,6,1,test,3158,0.8,0.3702879250049591,0.17753149569034576,1,PENDING_PROMOTED_INSTRUMENT
held_out_0138__cand07,held_out_0138,7,1,test,3159,0.8,0.5960801839828491,0.1579228937625885,1,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand00,held_out_0139,0,0,test,3160,0.8,0.45704641938209534,0.21654653549194336,1,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand01,held_out_0139,1,0,test,3161,0.8,0.0004445209924597293,0.012143119238317013,0,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand02,held_out_0139,2,0,test,3162,0.8,7.762626410112716e-06,0.024063315242528915,0,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand03,held_out_0139,3,0,test,3163,0.8,0.11140703409910202,0.022121017798781395,0,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand04,held_out_0139,4,0,test,3164,0.8,0.0014716568402945995,0.027726206928491592,0,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand05,held_out_0139,5,0,test,3165,0.8,2.286232302139979e-06,0.017154769971966743,0,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand06,held_out_0139,6,0,test,3166,0.8,0.0626087486743927,0.11196175217628479,1,PENDING_PROMOTED_INSTRUMENT
held_out_0139__cand07,held_out_0139,7,0,test,3167,0.8,0.02218857780098915,0.15691931545734406,0,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand00,held_out_0140,0,0,test,3168,0.8,0.28542813658714294,0.19141100347042084,1,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand01,held_out_0140,1,0,test,3169,0.8,2.350775275772321e-06,0.03181622177362442,0,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand02,held_out_0140,2,0,test,3170,0.8,0.05228782817721367,0.0822402685880661,1,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand03,held_out_0140,3,0,test,3171,0.8,0.25675374269485474,0.12514172494411469,1,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand04,held_out_0140,4,0,test,3172,0.8,7.742536581645254e-06,0.02328021638095379,0,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand05,held_out_0140,5,0,test,3173,0.8,0.13259319961071014,0.10513760149478912,1,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand06,held_out_0140,6,0,test,3174,0.8,0.038742780685424805,0.138210728764534,1,PENDING_PROMOTED_INSTRUMENT
held_out_0140__cand07,held_out_0140,7,0,test,3175,0.8,0.45805200934410095,0.14567598700523376,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand00,held_out_0141,0,1,test,3176,0.8,0.13706988096237183,0.0927923321723938,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand01,held_out_0141,1,1,test,3177,0.8,0.3901684582233429,0.09898564219474792,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand02,held_out_0141,2,1,test,3178,0.8,0.3958830237388611,0.12599752843379974,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand03,held_out_0141,3,1,test,3179,0.8,0.3568696677684784,0.11975299566984177,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand04,held_out_0141,4,1,test,3180,0.8,0.8373458385467529,0.10097108036279678,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand05,held_out_0141,5,1,test,3181,0.8,0.30819886922836304,0.19857743382453918,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand06,held_out_0141,6,1,test,3182,0.8,0.20821264386177063,0.07517673075199127,1,PENDING_PROMOTED_INSTRUMENT
held_out_0141__cand07,held_out_0141,7,1,test,3183,0.8,0.2406245619058609,0.06630640476942062,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand00,held_out_0142,0,1,test,3184,0.8,0.08733925968408585,0.10087234526872635,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand01,held_out_0142,1,1,test,3185,0.8,0.2297193557024002,0.06396808475255966,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand02,held_out_0142,2,1,test,3186,0.8,0.16998808085918427,0.06750735640525818,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand03,held_out_0142,3,1,test,3187,0.8,0.13565665483474731,0.040660228580236435,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand04,held_out_0142,4,1,test,3188,0.8,0.3073456585407257,0.43793731927871704,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand05,held_out_0142,5,1,test,3189,0.8,0.21061578392982483,0.06778718531131744,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand06,held_out_0142,6,1,test,3190,0.8,0.12731151282787323,0.047470442950725555,1,PENDING_PROMOTED_INSTRUMENT
held_out_0142__cand07,held_out_0142,7,1,test,3191,0.8,0.022706270217895508,0.4966179430484772,0,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand00,held_out_0143,0,1,test,3192,0.8,0.2125033140182495,0.6166906952857971,1,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand01,held_out_0143,1,1,test,3193,0.8,0.5391893982887268,0.23153015971183777,1,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand02,held_out_0143,2,1,test,3194,0.8,0.12130360305309296,0.15718883275985718,1,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand03,held_out_0143,3,1,test,3195,0.8,0.020754175260663033,0.5850239396095276,0,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand04,held_out_0143,4,1,test,3196,0.8,0.004994370974600315,0.429338663816452,0,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand05,held_out_0143,5,1,test,3197,0.8,0.5043854117393494,0.5896701216697693,1,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand06,held_out_0143,6,1,test,3198,0.8,0.3210216760635376,0.5526341795921326,1,PENDING_PROMOTED_INSTRUMENT
held_out_0143__cand07,held_out_0143,7,1,test,3199,0.8,0.3613601624965668,0.08310490101575851,1,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand00,held_out_0144,0,0,test,3200,0.8,0.06003700941801071,0.05280471593141556,1,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand01,held_out_0144,1,0,test,3201,0.8,0.015675615519285202,0.020404674112796783,0,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand02,held_out_0144,2,0,test,3202,0.8,0.007661357056349516,0.03093867376446724,0,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand03,held_out_0144,3,0,test,3203,0.8,0.002931391354650259,0.07505293935537338,0,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand04,held_out_0144,4,0,test,3204,0.8,0.0237013828009367,0.059519603848457336,0,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand05,held_out_0144,5,0,test,3205,0.8,0.022546350955963135,0.06978940218687057,0,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand06,held_out_0144,6,0,test,3206,0.8,0.00024352147011086345,0.06005265936255455,0,PENDING_PROMOTED_INSTRUMENT
held_out_0144__cand07,held_out_0144,7,0,test,3207,0.8,0.027538316324353218,0.023062018677592278,0,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand00,held_out_0145,0,1,test,3208,0.8,0.5186153650283813,0.10299543291330338,1,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand01,held_out_0145,1,1,test,3209,0.8,0.5257605314254761,0.24330276250839233,1,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand02,held_out_0145,2,1,test,3210,0.8,0.3796560764312744,0.08933559060096741,1,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand03,held_out_0145,3,1,test,3211,0.8,0.7865173816680908,0.3157874047756195,1,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand04,held_out_0145,4,1,test,3212,0.8,0.39036768674850464,0.6423180103302002,1,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand05,held_out_0145,5,1,test,3213,0.8,0.6572009325027466,0.2161155492067337,1,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand06,held_out_0145,6,1,test,3214,0.8,0.9282549023628235,0.43589067459106445,1,PENDING_PROMOTED_INSTRUMENT
held_out_0145__cand07,held_out_0145,7,1,test,3215,0.8,0.6107349395751953,0.2785700857639313,1,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand00,held_out_0146,0,0,test,3216,0.8,1.932896566358977e-06,0.015163200907409191,0,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand01,held_out_0146,1,0,test,3217,0.8,9.164828952634707e-06,0.020099366083741188,0,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand02,held_out_0146,2,0,test,3218,0.8,0.0105894161388278,0.021875960752367973,0,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand03,held_out_0146,3,0,test,3219,0.8,3.298760475445306e-06,0.020452123135328293,0,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand04,held_out_0146,4,0,test,3220,0.8,0.2869890332221985,0.05958139896392822,1,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand05,held_out_0146,5,0,test,3221,0.8,5.083758424007101e-06,0.01903756894171238,0,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand06,held_out_0146,6,0,test,3222,0.8,4.83988242194755e-06,0.01359299011528492,0,PENDING_PROMOTED_INSTRUMENT
held_out_0146__cand07,held_out_0146,7,0,test,3223,0.8,1.4700113979415619e-06,0.03162960335612297,0,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand00,held_out_0147,0,0,test,3224,0.8,0.06378750503063202,0.07077159732580185,1,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand01,held_out_0147,1,0,test,3225,0.8,0.047496892511844635,0.059055279940366745,1,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand02,held_out_0147,2,0,test,3226,0.8,0.1119919866323471,0.08302740752696991,1,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand03,held_out_0147,3,0,test,3227,0.8,0.10908213257789612,0.24753953516483307,1,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand04,held_out_0147,4,0,test,3228,0.8,0.2026316523551941,0.09550673514604568,1,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand05,held_out_0147,5,0,test,3229,0.8,0.004801587201654911,0.09764537215232849,0,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand06,held_out_0147,6,0,test,3230,0.8,0.05425552278757095,0.13573725521564484,1,PENDING_PROMOTED_INSTRUMENT
held_out_0147__cand07,held_out_0147,7,0,test,3231,0.8,3.431290451771929e-06,0.018545467406511307,0,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand00,held_out_0148,0,1,test,3232,0.8,0.4319213330745697,0.1363491266965866,1,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand01,held_out_0148,1,1,test,3233,0.8,0.41866567730903625,0.21818028390407562,1,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand02,held_out_0148,2,1,test,3234,0.8,0.2344086468219757,0.15803967416286469,1,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand03,held_out_0148,3,1,test,3235,0.8,0.6033695340156555,0.28336101770401,1,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand04,held_out_0148,4,1,test,3236,0.8,0.3849107623100281,0.18449366092681885,1,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand05,held_out_0148,5,1,test,3237,0.8,0.2716020345687866,0.10379510372877121,1,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand06,held_out_0148,6,1,test,3238,0.8,0.2485540807247162,0.465522825717926,1,PENDING_PROMOTED_INSTRUMENT
held_out_0148__cand07,held_out_0148,7,1,test,3239,0.8,0.312216579914093,0.07600489258766174,1,PENDING_PROMOTED_INSTRUMENT
held_out_0149__cand00,held_out_0149,0,1,test,3240,0.8,0.5868721008300781,0.30346062779426575,1,PENDING_PROMOTED_INSTRUMENT
held_out_0149__cand01,held_out_0149,1,1,test,3241,0.8,0.7851430177688599,0.12032968550920486,1,PENDING_PROMOTED_INSTRUMENT
held_out_0149__cand02,held_out_0149,2,1,test,3242,0.8,0.6429012417793274,0.41334420442581177,1,PENDING_PROMOTED_INSTRUMENT
held_out_0149__cand03,held_out_0149,3,1,test,3243,0.8,0.640544593334198,0.29551228880882263,1,PENDING_PROMOTED_INSTRUMENT
held_out_0149__cand04,held_out_0149,4,1,test,3244,0.8,0.24961480498313904,0.2567993998527527,1,PENDING_PROMOTED_INSTRUMENT
