task_id,prompt_id,condition,seed_idx,seed,output_path,apparent_violation,candidate_violation,implementation_role
w2fact_24_5_07_positive_v2,held_out_0109,positive_sampler,7,2034024007,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s07_2034024007.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_08_positive_v2,held_out_0109,positive_sampler,8,2034024008,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s08_2034024008.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_09_positive_v2,held_out_0109,positive_sampler,9,2034024009,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s09_2034024009.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_10_positive_v2,held_out_0109,positive_sampler,10,2034024010,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s10_2034024010.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_11_positive_v2,held_out_0109,positive_sampler,11,2034024011,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s11_2034024011.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_12_positive_v2,held_out_0109,positive_sampler,12,2034024012,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s12_2034024012.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_13_positive_v2,held_out_0109,positive_sampler,13,2034024013,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s13_2034024013.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_14_positive_v2,held_out_0109,positive_sampler,14,2034024014,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s14_2034024014.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_24_5_15_positive_v2,held_out_0109,positive_sampler,15,2034024015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s15_2034024015.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_00_positive_v2,held_out_0117,positive_sampler,0,2034002000,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s00_2034002000.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_01_positive_v2,held_out_0117,positive_sampler,1,2034002001,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s01_2034002001.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_02_positive_v2,held_out_0117,positive_sampler,2,2034002002,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s02_2034002002.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_03_positive_v2,held_out_0117,positive_sampler,3,2034002003,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s03_2034002003.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_04_positive_v2,held_out_0117,positive_sampler,4,2034002004,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s04_2034002004.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_05_positive_v2,held_out_0117,positive_sampler,5,2034002005,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s05_2034002005.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_06_positive_v2,held_out_0117,positive_sampler,6,2034002006,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s06_2034002006.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_07_positive_v2,held_out_0117,positive_sampler,7,2034002007,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s07_2034002007.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_08_positive_v2,held_out_0117,positive_sampler,8,2034002008,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s08_2034002008.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_09_positive_v2,held_out_0117,positive_sampler,9,2034002009,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s09_2034002009.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_10_positive_v2,held_out_0117,positive_sampler,10,2034002010,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s10_2034002010.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_11_positive_v2,held_out_0117,positive_sampler,11,2034002011,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s11_2034002011.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_12_positive_v2,held_out_0117,positive_sampler,12,2034002012,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s12_2034002012.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_13_positive_v2,held_out_0117,positive_sampler,13,2034002013,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s13_2034002013.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_14_positive_v2,held_out_0117,positive_sampler,14,2034002014,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s14_2034002014.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_02_5_15_positive_v2,held_out_0117,positive_sampler,15,2034002015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0117/positive_sampler_v2_s15_2034002015.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_00_positive_v2,held_out_0124,positive_sampler,0,2034019000,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s00_2034019000.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_01_positive_v2,held_out_0124,positive_sampler,1,2034019001,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s01_2034019001.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_02_positive_v2,held_out_0124,positive_sampler,2,2034019002,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s02_2034019002.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_03_positive_v2,held_out_0124,positive_sampler,3,2034019003,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s03_2034019003.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_04_positive_v2,held_out_0124,positive_sampler,4,2034019004,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s04_2034019004.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_05_positive_v2,held_out_0124,positive_sampler,5,2034019005,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s05_2034019005.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_06_positive_v2,held_out_0124,positive_sampler,6,2034019006,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s06_2034019006.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_07_positive_v2,held_out_0124,positive_sampler,7,2034019007,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s07_2034019007.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_08_positive_v2,held_out_0124,positive_sampler,8,2034019008,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s08_2034019008.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_09_positive_v2,held_out_0124,positive_sampler,9,2034019009,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s09_2034019009.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_10_positive_v2,held_out_0124,positive_sampler,10,2034019010,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s10_2034019010.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_11_positive_v2,held_out_0124,positive_sampler,11,2034019011,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s11_2034019011.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_12_positive_v2,held_out_0124,positive_sampler,12,2034019012,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s12_2034019012.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_13_positive_v2,held_out_0124,positive_sampler,13,2034019013,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s13_2034019013.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_14_positive_v2,held_out_0124,positive_sampler,14,2034019014,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s14_2034019014.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_19_5_15_positive_v2,held_out_0124,positive_sampler,15,2034019015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s15_2034019015.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_00_positive_v2,held_out_0130,positive_sampler,0,2034016000,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s00_2034016000.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_01_positive_v2,held_out_0130,positive_sampler,1,2034016001,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s01_2034016001.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_02_positive_v2,held_out_0130,positive_sampler,2,2034016002,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s02_2034016002.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_03_positive_v2,held_out_0130,positive_sampler,3,2034016003,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s03_2034016003.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_04_positive_v2,held_out_0130,positive_sampler,4,2034016004,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s04_2034016004.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_05_positive_v2,held_out_0130,positive_sampler,5,2034016005,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s05_2034016005.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_06_positive_v2,held_out_0130,positive_sampler,6,2034016006,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s06_2034016006.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_07_positive_v2,held_out_0130,positive_sampler,7,2034016007,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s07_2034016007.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_08_positive_v2,held_out_0130,positive_sampler,8,2034016008,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s08_2034016008.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_09_positive_v2,held_out_0130,positive_sampler,9,2034016009,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s09_2034016009.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_10_positive_v2,held_out_0130,positive_sampler,10,2034016010,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s10_2034016010.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_11_positive_v2,held_out_0130,positive_sampler,11,2034016011,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s11_2034016011.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_12_positive_v2,held_out_0130,positive_sampler,12,2034016012,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s12_2034016012.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_13_positive_v2,held_out_0130,positive_sampler,13,2034016013,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s13_2034016013.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_14_positive_v2,held_out_0130,positive_sampler,14,2034016014,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s14_2034016014.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_16_5_15_positive_v2,held_out_0130,positive_sampler,15,2034016015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0130/positive_sampler_v2_s15_2034016015.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_00_positive_v2,held_out_0140,positive_sampler,0,2034018000,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s00_2034018000.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_01_positive_v2,held_out_0140,positive_sampler,1,2034018001,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s01_2034018001.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_02_positive_v2,held_out_0140,positive_sampler,2,2034018002,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s02_2034018002.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_03_positive_v2,held_out_0140,positive_sampler,3,2034018003,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s03_2034018003.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_04_positive_v2,held_out_0140,positive_sampler,4,2034018004,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s04_2034018004.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_05_positive_v2,held_out_0140,positive_sampler,5,2034018005,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s05_2034018005.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_06_positive_v2,held_out_0140,positive_sampler,6,2034018006,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s06_2034018006.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_07_positive_v2,held_out_0140,positive_sampler,7,2034018007,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s07_2034018007.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_08_positive_v2,held_out_0140,positive_sampler,8,2034018008,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s08_2034018008.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_09_positive_v2,held_out_0140,positive_sampler,9,2034018009,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s09_2034018009.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_10_positive_v2,held_out_0140,positive_sampler,10,2034018010,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s10_2034018010.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_11_positive_v2,held_out_0140,positive_sampler,11,2034018011,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s11_2034018011.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_12_positive_v2,held_out_0140,positive_sampler,12,2034018012,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s12_2034018012.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_13_positive_v2,held_out_0140,positive_sampler,13,2034018013,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s13_2034018013.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_14_positive_v2,held_out_0140,positive_sampler,14,2034018014,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s14_2034018014.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_18_5_15_positive_v2,held_out_0140,positive_sampler,15,2034018015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s15_2034018015.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_00_positive_v2,held_out_0146,positive_sampler,0,2034025000,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s00_2034025000.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_01_positive_v2,held_out_0146,positive_sampler,1,2034025001,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s01_2034025001.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_02_positive_v2,held_out_0146,positive_sampler,2,2034025002,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s02_2034025002.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_03_positive_v2,held_out_0146,positive_sampler,3,2034025003,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s03_2034025003.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_04_positive_v2,held_out_0146,positive_sampler,4,2034025004,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s04_2034025004.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_05_positive_v2,held_out_0146,positive_sampler,5,2034025005,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s05_2034025005.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_06_positive_v2,held_out_0146,positive_sampler,6,2034025006,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s06_2034025006.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_07_positive_v2,held_out_0146,positive_sampler,7,2034025007,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s07_2034025007.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_08_positive_v2,held_out_0146,positive_sampler,8,2034025008,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s08_2034025008.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_09_positive_v2,held_out_0146,positive_sampler,9,2034025009,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s09_2034025009.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_10_positive_v2,held_out_0146,positive_sampler,10,2034025010,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s10_2034025010.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_11_positive_v2,held_out_0146,positive_sampler,11,2034025011,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s11_2034025011.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_12_positive_v2,held_out_0146,positive_sampler,12,2034025012,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s12_2034025012.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_13_positive_v2,held_out_0146,positive_sampler,13,2034025013,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s13_2034025013.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_14_positive_v2,held_out_0146,positive_sampler,14,2034025014,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s14_2034025014.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_25_5_15_positive_v2,held_out_0146,positive_sampler,15,2034025015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0146/positive_sampler_v2_s15_2034025015.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_00_positive_v2,held_out_0156,positive_sampler,0,2034005000,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s00_2034005000.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_01_positive_v2,held_out_0156,positive_sampler,1,2034005001,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s01_2034005001.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_02_positive_v2,held_out_0156,positive_sampler,2,2034005002,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s02_2034005002.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_03_positive_v2,held_out_0156,positive_sampler,3,2034005003,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s03_2034005003.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_04_positive_v2,held_out_0156,positive_sampler,4,2034005004,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s04_2034005004.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_05_positive_v2,held_out_0156,positive_sampler,5,2034005005,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s05_2034005005.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_06_positive_v2,held_out_0156,positive_sampler,6,2034005006,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s06_2034005006.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_07_positive_v2,held_out_0156,positive_sampler,7,2034005007,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s07_2034005007.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_08_positive_v2,held_out_0156,positive_sampler,8,2034005008,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s08_2034005008.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_09_positive_v2,held_out_0156,positive_sampler,9,2034005009,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s09_2034005009.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_10_positive_v2,held_out_0156,positive_sampler,10,2034005010,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s10_2034005010.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_11_positive_v2,held_out_0156,positive_sampler,11,2034005011,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s11_2034005011.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_12_positive_v2,held_out_0156,positive_sampler,12,2034005012,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s12_2034005012.flac,0,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_13_positive_v2,held_out_0156,positive_sampler,13,2034005013,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s13_2034005013.flac,0,0,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_14_positive_v2,held_out_0156,positive_sampler,14,2034005014,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s14_2034005014.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
w2fact_05_5_15_positive_v2,held_out_0156,positive_sampler,15,2034005015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0156/positive_sampler_v2_s15_2034005015.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY
