rating_id,clip_id,clip_path,media_sha256,requested_vocal,prompt_id,source_family,corpus,calibration_stratum,inclusion_probability,represented_rating_rows
aprime_0222_6dd90b042626,aprime_global_bcd74b2128d383833283,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0222_6dd90b042626.flac,bcd74b2128d38383328310b98b830fa30ee7ca266d1e3dcef74971e8ab6bba72,1,held_out_0199,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0268_f9484e33acdf,aprime_global_bd546e37cda0d6f8c88c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0268_f9484e33acdf.flac,bd546e37cda0d6f8c88cfbe76a83266866a0909f20b4ce4a3cbbff80f7bc28bb,1,held_out_0230,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0374_056c88166ed7,aprime_global_bdddc4e5e0f9168f3add,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0374_056c88166ed7.flac,bdddc4e5e0f9168f3add4cb772e0815b42f5e350209430e0fd41a4a79b1779be,1,held_out_0007,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0372_0867342217e9,aprime_global_bef1e4766c1b3ab092a5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0372_0867342217e9.flac,bef1e4766c1b3ab092a5038eec7ded0a93158dce525d3b0c1cdd2331818358dd,0,held_out_0190,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,2
aprime_0047_67fe5110e092,aprime_global_bf0d6133075347ab8594,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0047_67fe5110e092.flac,bf0d6133075347ab8594f33a0db99d112fa0751080891a037024d2d6701bae2f,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0310_6de53561cb57,aprime_global_bf2a37695d4e2064ea4f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0310_6de53561cb57.flac,bf2a37695d4e2064ea4fd13e4f1bc0490c6dd534e2c2486b094fba6c6997be59,0,held_out_0041,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0477_eb059a184507,aprime_global_bf5f8fbf437d04da06d7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0477_eb059a184507.flac,bf5f8fbf437d04da06d7d7cba51a246ecda4b2847850f0d40833a352f43dc835,1,held_out_0013,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0272_f3648c5affe5,aprime_global_bf6f002858cd75f9b58a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0272_f3648c5affe5.flac,bf6f002858cd75f9b58a7fd5f3f0c4f9ace1e42893cd0f889994672348ad7159,1,held_out_0014,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0664_1ed1ae1e2357,aprime_global_c04a491da3a7cd8c8da0,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0664_1ed1ae1e2357.flac,c04a491da3a7cd8c8da06d228c8d57b18e1f6879e6619b80411ca8b2e44d31d8,1,held_out_0023,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0536_462c769c19f0,aprime_global_c13d965306ba1ab69c96,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0536_462c769c19f0.flac,c13d965306ba1ab69c96580919728fe07e8d4174f2a73a468fa0837c69119269,0,held_out_0253,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0690_d2da227c60e3,aprime_global_c236a49fa97f8be01ee1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0690_d2da227c60e3.flac,c236a49fa97f8be01ee1e8d6117688d2ad61e2dc6857221722fa700658f979e7,0,held_out_0117,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0360_6316b5c797ae,aprime_global_c2e1ead4ff6226e09fd8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0360_6316b5c797ae.flac,c2e1ead4ff6226e09fd86eec416cca732001f7b403d3c287c2e0d659040b78fe,0,held_out_0238,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0291_4dba8f6e0e5d,aprime_global_c3e2ed79edcc5854d388,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0291_4dba8f6e0e5d.flac,c3e2ed79edcc5854d38880c240ac2ce98453f7361c4b8a0f9b0ea5bace719383,1,held_out_0112,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0102_5f9f8335f789,aprime_global_c45612f3ee9a61709a9a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0102_5f9f8335f789.flac,c45612f3ee9a61709a9abad9ecdd532888fdd7f5b8d576487539e27a89d1af8a,1,held_out_0021,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0179_6abe6ecf0ba7,aprime_global_c5301325da50fa1d1b62,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0179_6abe6ecf0ba7.flac,c5301325da50fa1d1b62de33aacd50e79327f3d2c880163049353c9ecfbe7f6c,1,held_out_0142,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0662_11b27dd6eaca,aprime_global_c5454b366b37bfe0db3a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0662_11b27dd6eaca.flac,c5454b366b37bfe0db3a2875dd2f4661e676b22f45757a39d7abb258d35cdf70,1,held_out_0007,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0055_5a6e0edd58e5,aprime_global_c588f055f140abe43278,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0055_5a6e0edd58e5.flac,c588f055f140abe43278eef17de20c33f00859b47058f96f4d5dc16c1865f450,0,held_out_0108,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0167_57dbf48ee9ac,aprime_global_c59ecfc23097ea2d85d2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0167_57dbf48ee9ac.flac,c59ecfc23097ea2d85d2bb9ce8aa217068384338e29311d28f3bac8b00577e2c,0,held_out_0094,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0530_f6eec3a158a6,aprime_global_c64ee3765816bba8cce2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0530_f6eec3a158a6.flac,c64ee3765816bba8cce216473e379b6fbb02741ea29e2b6aa3ad9742df7ca0ed,1,held_out_0166,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0080_dcceecdfd00f,aprime_global_c6672d486b712dbc262a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0080_dcceecdfd00f.flac,c6672d486b712dbc262aa76f5c5bd19efeb27fd781c3cf85205ee37d4defa402,0,held_out_0041,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0521_24280531930c,aprime_global_c74f25b4aa65ec59d130,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0521_24280531930c.flac,c74f25b4aa65ec59d130ac889fb60e60ae1359ccb513e4899b9a60c318524fee,0,held_out_0094,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0226_3ee55f238dac,aprime_global_c77b3f3462db5c1eeacc,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0226_3ee55f238dac.flac,c77b3f3462db5c1eeacc50077c8a12aea511da4d3f04cb6edec95dfd1385251f,1,held_out_0029,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0583_b10a50296369,aprime_global_c7fbac3184ae8ff16a14,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0583_b10a50296369.flac,c7fbac3184ae8ff16a1430acdff39425c3f0519d86cf9654471fdabfd24e607b,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0419_eec8a5f35fb4,aprime_global_c816d22ae778a9079bfa,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0419_eec8a5f35fb4.flac,c816d22ae778a9079bfa06d7267cd5271b7f2a15baae25d8b767843807779a1a,0,held_out_0236,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0261_0a385fb5db1e,aprime_global_c84a64709012ce3adbd3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0261_0a385fb5db1e.flac,c84a64709012ce3adbd3deba1d69ac3bf7e555e38f8390e00c03977829ea3664,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0337_650cf0566652,aprime_global_c8b90147bfc652625dbe,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0337_650cf0566652.flac,c8b90147bfc652625dbe5ad4e7c5659ef5891be339aa6b9a3083d26b3adae10d,0,held_out_0080,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0094_25cc7e670374,aprime_global_c9f9cfa172a06bbc7968,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0094_25cc7e670374.flac,c9f9cfa172a06bbc7968443828e69ce3811f1c4391a68423106c4d2c1c149a57,0,genreinstr_folk,genre_instr,ATLAS,ATLAS|genre_instr|request_0,1.0,1
aprime_0262_c7a71ec7e381,aprime_global_ca8959327ae2146baf96,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0262_c7a71ec7e381.flac,ca8959327ae2146baf96bcc9dabef6eaf51890a954aeac08ad93992e035962df,0,held_out_0117,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0577_6fd2d8bc81d7,aprime_global_ca9f6930abd9155e350e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0577_6fd2d8bc81d7.flac,ca9f6930abd9155e350e1a3e826cdb6c8775e67f7f68b070cdb70dbf172cba0c,1,held_out_0016,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0025_4725363a9ad7,aprime_global_cacfbe07ec56912e47e9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0025_4725363a9ad7.flac,cacfbe07ec56912e47e9b619f12c9037b6ab0d5659f7f1800941009c1fadb736,1,held_out_0119,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0479_938f5762949b,aprime_global_cb26859488cbec6acd8b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0479_938f5762949b.flac,cb26859488cbec6acd8b473ecec6d93f466ba28578f669cbee6d8b15f3306ce7,1,held_out_0021,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0444_2b5b292b478a,aprime_global_cbb851c99ae36e6d9d97,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0444_2b5b292b478a.flac,cbb851c99ae36e6d9d9727f681bd282813c972ed9079159ff6fa34a9ff1a457a,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0227_8bc50d96e173,aprime_global_cbd4a36cf67d46421a9c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0227_8bc50d96e173.flac,cbd4a36cf67d46421a9ce5b848a1e5ddfd0397b0e2ed6fff37149e4738c328ac,1,held_out_0024,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0484_7f89a0711ec8,aprime_global_cbe63aecec3a662007fd,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0484_7f89a0711ec8.flac,cbe63aecec3a662007fdf395a53b01394502fa4d19fef3dbae93e589ae045287,1,held_out_0194,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0224_28358dcedf55,aprime_global_cc31bda10f4e9264486a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0224_28358dcedf55.flac,cc31bda10f4e9264486a97644862c6cd3fc434da7f1213dc57feeea5303c9d81,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0085_c3ce8f01fb25,aprime_global_ce59e9ada624d8c6a06c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0085_c3ce8f01fb25.flac,ce59e9ada624d8c6a06c3b84dc0fb58940519a48ca9c55815156644c1f271bfa,0,held_out_0245,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,3
aprime_0327_c06f624535f1,aprime_global_cebd9098289fa966e393,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0327_c06f624535f1.flac,cebd9098289fa966e3937f9867b8f5018282bbb7ed66c90e5fda0b4fb3633e8b,1,held_out_0196,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0112_026d3181cd8c,aprime_global_d077daa4ccc6caf0c948,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0112_026d3181cd8c.flac,d077daa4ccc6caf0c9486a32474b58014d5dfe2c7b92e349021d8b532b908e22,1,held_out_0024,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0603_d57b6d99c686,aprime_global_d086005063f7c61ed2f7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0603_d57b6d99c686.flac,d086005063f7c61ed2f7a8b5d7cffdd79ab25caa685bcee44b893e05bd6e5064,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0012_709e2158f89b,aprime_global_d094c0b2a7a591b9e080,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0012_709e2158f89b.flac,d094c0b2a7a591b9e080955ecd9213d3b7977466925ac506216672eaef1dc768,1,held_out_0240,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0002_cb61f08e16e7,aprime_global_d1913874c8c901bc8ef7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0002_cb61f08e16e7.flac,d1913874c8c901bc8ef7393ec1a9d7ef5da64e0e70beb1c69f22226ee93f7a87,1,held_out_0199,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0574_f6302e749c37,aprime_global_d280f448535018c49349,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0574_f6302e749c37.flac,d280f448535018c49349aaa103dce2b26fe25192b28da05a160d5290addef981,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0238_1112256fe502,aprime_global_d44fc6973e1b3513a5f3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0238_1112256fe502.flac,d44fc6973e1b3513a5f31589eac77b075369a062180a08bbaeac6b0c99054da3,1,held_out_0024,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0510_ca675cffaada,aprime_global_d464c34188f40a3020ce,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0510_ca675cffaada.flac,d464c34188f40a3020ceba4a04e520bf51a191cfd1a600af867aeaaa92b41687,0,held_out_0117,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0645_8c11716d4216,aprime_global_d47cbf3a88196451302d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0645_8c11716d4216.flac,d47cbf3a88196451302def2e7c2b4d35c6576affcecb67d7291ba6af51e13aff,1,held_out_0013,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0127_369550ac2d7c,aprime_global_d4f815c83a4665cc2355,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0127_369550ac2d7c.flac,d4f815c83a4665cc23552e8343735b1b54973a33fcf85d94e1e0bd4edc727db7,0,held_out_0129,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0217_34ef2132d1e9,aprime_global_d53d7e70b2718ca939de,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0217_34ef2132d1e9.flac,d53d7e70b2718ca939defab68e89a833935b72dbf674752deaed6a073d13beec,1,held_out_0229,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0335_ffeedc2761bb,aprime_global_d6343111356241d58561,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0335_ffeedc2761bb.flac,d6343111356241d5856130d0ab973d7f7f55b7741ffd9648552dfb5d9fe409c8,0,held_out_0153,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0541_5e6d1f896776,aprime_global_d6ccc297090e7a1df222,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0541_5e6d1f896776.flac,d6ccc297090e7a1df22255ef1487fe14bc1d6f1de522683eaf7887dd7aabe60c,1,held_out_0008,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0443_7768d3c81606,aprime_global_d824f8dfb7b490fddbff,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0443_7768d3c81606.flac,d824f8dfb7b490fddbfff2a9c339c29739f1a9418c41555539414e0aba1e3065,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0682_ba3b4675132d,aprime_global_d840e2b7d8f684267696,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0682_ba3b4675132d.flac,d840e2b7d8f68426769671fec7f256183a4184edc4469c71338e45a2c60979bc,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0205_c31da1d6d02a,aprime_global_d85530c8f4c8d7bf715c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0205_c31da1d6d02a.flac,d85530c8f4c8d7bf715c931003a88cb6c28a19fcffb2c59653cbcce0668b151a,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0488_0a421957a5fe,aprime_global_d9540e2392b13991aaac,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0488_0a421957a5fe.flac,d9540e2392b13991aaace78984b525fb35767553d97d3169b82451b2f64bee68,1,held_out_0008,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0027_aaed6b8011f2,aprime_global_d99db5b86e1b77b50f5a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0027_aaed6b8011f2.flac,d99db5b86e1b77b50f5a9bed593bfa35b17f18d39199492a3166e76edfd95951,1,held_out_0134,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0038_e66cd95176ba,aprime_global_da3fb2f519344c254c5b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0038_e66cd95176ba.flac,da3fb2f519344c254c5b24ff52adcded8ac3aa43811da80c8c4968e95cdd71f7,0,held_out_0130,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,2
aprime_0265_e4250de00b8a,aprime_global_da4cd2248a43e74a7c2d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0265_e4250de00b8a.flac,da4cd2248a43e74a7c2d2490ac1128a0ba0dc07a48e596a3387197dd89d23761,0,held_out_0127,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0397_99fc94cd8122,aprime_global_da6c43888e21ed6727ac,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0397_99fc94cd8122.flac,da6c43888e21ed6727acb44757cac51e14c487cab79b2ef4378892ad95fedb61,0,held_out_0035,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0190_7eaa555acfbc,aprime_global_da77cff61ccb0af2a14e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0190_7eaa555acfbc.flac,da77cff61ccb0af2a14e6effc95e0fde0c3f9bbf3095b5745303debc2961dc86,0,held_out_0088,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0329_c0c9dd17c60b,aprime_global_dad297785ffd8f273905,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0329_c0c9dd17c60b.flac,dad297785ffd8f273905960dee1253e4c203c7a4e9d3e518df906af2cd6b8419,0,held_out_0026,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0044_e536def8ad8a,aprime_global_db3b59993463ea706bf3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0044_e536def8ad8a.flac,db3b59993463ea706bf3672b0be8ccbe60d3ae62199b2394f5e99796424ee215,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
